Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-;Current range
-0,18310546875;1806,50568143901;4,0435791015625E-08;-0,182769775390625;10;7357;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,1806640625;1806,7498224384;4,1168212890625E-08;-0,18035888671875;10;7358;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,17822265625;1806,99396343778;4,1961669921875E-08;-0,177978515625;10;7359;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,17578125;1807,23810443716;4,2877197265625E-08;-0,175567626953125;10;7360;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,17333984375;1807,48224543655;4,3792724609375E-08;-0,1729736328125;10;7361;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,1708984375;1807,72638643593;4,4708251953125E-08;-0,17059326171875;10;7362;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,16845703125;1807,97052743531;4,5440673828125E-08;-0,168212890625;10;7363;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,166015625;1808,2146684347;4,6142578125E-08;-0,16583251953125;10;7364;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,16357421875;1808,45880943408;4,7088623046875E-08;-0,16339111328125;10;7365;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,1611328125;1808,70295043346;4,7882080078125E-08;-0,160888671875;10;7366;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,15869140625;1808,94709143285;4,8797607421875E-08;-0,158447265625;10;7367;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,15625;1809,19123243223;4,9560546875E-08;-0,156097412109375;10;7368;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,15380859375;1809,43537343161;5,0384521484375E-08;-0,153656005859375;10;7369;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,1513671875;1809,679514431;5,1300048828125E-08;-0,15118408203125;10;7370;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,14892578125;1809,92365543038;5,206298828125E-08;-0,14874267578125;10;7371;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,146484375;1810,16779642977;5,2642822265625E-08;-0,14630126953125;10;7372;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,14404296875;1810,41193742915;5,3558349609375E-08;-0,143890380859375;10;7373;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,1416015625;1810,65607842853;5,4443359375E-08;-0,141448974609375;10;7374;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,13916015625;1810,90021942792;5,511474609375E-08;-0,139007568359375;10;7375;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,13671875;1811,1443604273;5,5877685546875E-08;-0,13653564453125;10;7376;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,13427734375;1811,38850142668;5,65185546875E-08;-0,134124755859375;10;7377;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,1318359375;1811,63264242607;5,72509765625E-08;-0,1317138671875;10;7378;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,12939453125;1811,87678342545;5,8013916015625E-08;-0,1292724609375;10;7379;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,126953125;1812,12092442483;5,8746337890625E-08;-0,126861572265625;10;7380;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,12451171875;1812,36506542422;5,9326171875E-08;-0,1243896484375;10;7381;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,1220703125;1812,6092064236;5,9906005859375E-08;-0,12200927734375;10;7382;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,11962890625;1812,85334742299;6,0699462890625E-08;-0,119537353515625;10;7383;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,1171875;1813,09748842237;6,14013671875E-08;-0,1170654296875;10;7384;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,11474609375;1813,34162942175;6,2042236328125E-08;-0,1146240234375;10;7385;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,1123046875;1813,58577042114;6,2713623046875E-08;-0,11224365234375;10;7386;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,10986328125;1813,82991142052;6,329345703125E-08;-0,109832763671875;10;7387;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,107421875;1814,0740524199;6,396484375E-08;-0,107391357421875;10;7388;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,10498046875;1814,31819341929;6,4697265625E-08;-0,1048583984375;10;7389;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,1025390625;1814,56233441867;6,5277099609375E-08;-0,102508544921875;10;7390;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,10009765625;1814,80647541805;6,585693359375E-08;-0,10003662109375;10;7391;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,09765625;1815,05061641744;6,6497802734375E-08;-0,09765625;10;7392;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,09521484375;1815,29475741682;6,7169189453125E-08;-0,095123291015625;10;7393;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,0927734375;1815,53889841621;6,781005859375E-08;-0,09271240234375;10;7394;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,09033203125;1815,78303941559;6,8267822265625E-08;-0,09033203125;10;7395;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,087890625;1816,02718041497;6,903076171875E-08;-0,08782958984375;10;7396;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,08544921875;1816,27132141436;6,9732666015625E-08;-0,08544921875;10;7397;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,0830078125;1816,51546241374;7,0281982421875E-08;-0,0830078125;10;7398;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,08056640625;1816,75960341312;7,080078125E-08;-0,08056640625;10;7399;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,078125;1817,00374441251;7,1380615234375E-08;-0,078155517578125;10;7400;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,07568359375;1817,24788541189;7,2052001953125E-08;-0,07568359375;10;7401;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,0732421875;1817,49202641127;7,275390625E-08;-0,07318115234375;10;7402;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,07080078125;1817,73616741066;7,3333740234375E-08;-0,070831298828125;10;7403;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,068359375;1817,98030841004;7,38525390625E-08;-0,068328857421875;10;7404;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,06591796875;1818,22444940942;7,440185546875E-08;-0,065948486328125;10;7405;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,0634765625;1818,46859040881;7,5164794921875E-08;-0,063507080078125;10;7406;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,06103515625;1818,71273140819;7,5775146484375E-08;-0,06103515625;10;7407;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,05859375;1818,95687240758;7,6385498046875E-08;-0,058624267578125;10;7408;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,05615234375;1819,20101340696;7,6873779296875E-08;-0,056182861328125;10;7409;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,0537109375;1819,44515440634;7,7545166015625E-08;-0,053741455078125;10;7410;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,05126953125;1819,68929540573;7,8216552734375E-08;-0,051300048828125;10;7411;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,048828125;1819,93343640511;7,8826904296875E-08;-0,0486602783203125;10;7412;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,04638671875;1820,17757740449;7,9376220703125E-08;-0,04619140625;10;7413;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,0439453125;1820,42171840388;8,001708984375E-08;-0,043768310546875;10;7414;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,04150390625;1820,66585940326;8,06884765625E-08;-0,0413482666015625;10;7415;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,0390625;1820,91000040264;8,1329345703125E-08;-0,0389251708984375;10;7416;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,03662109375;1821,15414140203;8,197021484375E-08;-0,036474609375;10;7417;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,0341796875;1821,39828240141;8,2550048828125E-08;-0,0340423583984375;10;7418;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,03173828125;1821,64242340079;8,319091796875E-08;-0,0316009521484375;10;7419;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,029296875;1821,88656440018;8,3953857421875E-08;-0,0291595458984375;10;7420;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,02685546875;1822,13070539956;8,453369140625E-08;-0,026715087890625;10;7421;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,0244140625;1822,37484639895;8,5174560546875E-08;-0,0242950439453125;10;7422;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,02197265625;1822,61898739833;8,58154296875E-08;-0,0218719482421875;10;7423;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,01953125;1822,86312839771;8,660888671875E-08;-0,019415283203125;10;7424;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,01708984375;1823,1072693971;8,72802734375E-08;-0,0169891357421875;10;7425;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,0146484375;1823,35141039648;8,80126953125E-08;-0,014556884765625;10;7426;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,01220703125;1823,59555139586;8,8592529296875E-08;-0,012109375;10;7427;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,009765625;1823,83969239525;8,9324951171875E-08;-0,009686279296875;10;7428;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,00732421875;1824,08383339463;9,02099609375E-08;-0,00725402832031249;10;7429;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,0048828125;1824,32797439401;9,1033935546875E-08;-0,00482177734375;10;7430;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
-0,00244140625;1824,5721153934;9,1766357421875E-08;-0,00237426757812501;10;7431;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0;1824,81625639278;9,246826171875E-08;5,18798828124944E-05;10;7432;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,00244140625;1825,06039739217;9,344482421875E-08;0,00249328613281249;10;7433;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,0048828125;1825,30453839155;9,4512939453125E-08;0,00494384765625;10;7434;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,00732421875;1825,54867939093;9,527587890625E-08;0,00739135742187499;10;7435;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,009765625;1825,79282039032;9,613037109375E-08;0,009808349609375;10;7436;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,01220703125;1826,0369613897;9,7137451171875E-08;0,0122894287109375;10;7437;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,0146484375;1826,28110238908;9,832763671875E-08;0,014715576171875;10;7438;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,01708984375;1826,52524338847;9,930419921875E-08;0,0171600341796875;10;7439;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,01953125;1826,76938438785;1,00433349609375E-07;0,01959228515625;10;7440;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,02197265625;1827,01352538723;1,0150146484375E-07;0,022052001953125;10;7441;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,0244140625;1827,25766638662;1,02783203125E-07;0,02447509765625;10;7442;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,02685546875;1827,501807386;1,04095458984375E-07;0,026910400390625;10;7443;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,029296875;1827,74594838538;1,05377197265625E-07;0,02938232421875;10;7444;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,03173828125;1827,99008938477;1,06719970703125E-07;0,0318115234375;10;7445;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,0341796875;1828,23423038415;1,08123779296875E-07;0,03424072265625;10;7446;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,03662109375;1828,47837138354;1,0980224609375E-07;0,0366973876953125;10;7447;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,0390625;1828,72251238292;1,11358642578125E-07;0,0391265869140625;10;7448;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,04150390625;1828,9666533823;1,13067626953125E-07;0,0415679931640625;10;7449;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,0439453125;1829,21079438169;1,1480712890625E-07;0,0440216064453125;10;7450;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,04638671875;1829,45493538107;1,1669921875E-07;0,046466064453125;10;7451;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,048828125;1829,69907638045;1,1883544921875E-07;0,048883056640625;10;7452;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,05126953125;1829,94321737984;1,2109375E-07;0,051055908203125;10;7453;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,0537109375;1830,18735837922;1,2322998046875E-07;0,0535888671875;10;7454;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,05615234375;1830,4314993786;1,25640869140625E-07;0,05596923828125;10;7455;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,05859375;1830,67564037799;1,282958984375E-07;0,058380126953125;10;7456;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,06103515625;1830,91978137737;1,31134033203125E-07;0,06085205078125;10;7457;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,0634765625;1831,16392237676;1,34063720703125E-07;0,06329345703125;10;7458;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,06591796875;1831,40806337614;1,37237548828125E-07;0,06573486328125;10;7459;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,068359375;1831,65220437552;1,4044189453125E-07;0,068145751953125;10;7460;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,07080078125;1831,89634537491;1,44073486328125E-07;0,07061767578125;10;7461;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,0732421875;1832,14048637429;1,47979736328125E-07;0,073028564453125;10;7462;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,07568359375;1832,38462737367;1,5185546875E-07;0,075469970703125;10;7463;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,078125;1832,62876837306;1,5606689453125E-07;0,07794189453125;10;7464;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,08056640625;1832,87290937244;1,605224609375E-07;0,080291748046875;10;7465;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,0830078125;1833,11705037182;1,65435791015625E-07;0,082794189453125;10;7466;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,08544921875;1833,36119137121;1,7047119140625E-07;0,08526611328125;10;7467;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,087890625;1833,60533237059;1,75445556640625E-07;0,087646484375;10;7468;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,09033203125;1833,84947336998;1,8084716796875E-07;0,090057373046875;10;7469;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,0927734375;1834,09361436936;1,8658447265625E-07;0,092498779296875;10;7470;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,09521484375;1834,33775536874;1,92474365234375E-07;0,094940185546875;10;7471;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,09765625;1834,58189636813;1,98516845703125E-07;0,09735107421875;10;7472;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,10009765625;1834,82603736751;2,04498291015625E-07;0,099822998046875;10;7473;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,1025390625;1835,07017836689;2,108154296875E-07;0,10223388671875;10;7474;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,10498046875;1835,31431936628;2,1722412109375E-07;0,1046142578125;10;7475;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,107421875;1835,55846036566;2,237548828125E-07;0,107147216796875;10;7476;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,10986328125;1835,80260136504;2,30224609375E-07;0,1094970703125;10;7477;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,1123046875;1836,04674236443;2,36572265625E-07;0,11187744140625;10;7478;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,11474609375;1836,29088336381;2,42828369140625E-07;0,11431884765625;10;7479;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,1171875;1836,53502436319;2,49053955078125E-07;0,1168212890625;10;7480;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,11962890625;1836,77916536258;2,55340576171875E-07;0,119171142578125;10;7481;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,1220703125;1837,02330636196;2,6129150390625E-07;0,12164306640625;10;7482;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,12451171875;1837,26744736135;2,66937255859375E-07;0,124053955078125;10;7483;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,126953125;1837,51158836073;2,72491455078125E-07;0,126434326171875;10;7484;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,12939453125;1837,75572936011;2,7777099609375E-07;0,12890625;10;7485;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,1318359375;1837,9998703595;2,82928466796875E-07;0,131439208984375;10;7486;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,13427734375;1838,24401135888;2,8765869140625E-07;0,133819580078125;10;7487;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,13671875;1838,48815235826;2,9193115234375E-07;0,13616943359375;10;7488;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,13916015625;1838,73229335765;2,9620361328125E-07;0,138641357421875;10;7489;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,1416015625;1838,97643435703;3,00323486328125E-07;0,14111328125;10;7490;3,98121684789658E-05;-8,28728899359703E-06;100 nA;
0,14404296875;1839,22057535641;3,0438232421875E-07;0,14404296875;10;7491;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,146484375;1839,4647163558;3,0767822265625E-07;0,146453857421875;10;7492;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,14892578125;1839,70885735518;3,10760498046875E-07;0,14892578125;10;7493;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,1513671875;1839,95299835457;3,1378173828125E-07;0,151336669921875;10;7494;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,15380859375;1840,19713935395;3,1658935546875E-07;0,153778076171875;10;7495;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,15625;1840,44128035333;3,19183349609375E-07;0,156280517578125;10;7496;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,15869140625;1840,68542135272;3,21685791015625E-07;0,158721923828125;10;7497;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,1611328125;1840,9295623521;3,2403564453125E-07;0,161163330078125;10;7498;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,16357421875;1841,17370335148;3,26416015625E-07;0,163543701171875;10;7499;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,166015625;1841,41784435087;3,2855224609375E-07;0,166046142578125;10;7500;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,16845703125;1841,66198535025;3,30657958984375E-07;0,168487548828125;10;7501;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,1708984375;1841,90612634963;3,32733154296875E-07;0,170867919921875;10;7502;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,17333984375;1842,15026734902;3,3477783203125E-07;0,173370361328125;10;7503;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,17578125;1842,3944083484;3,36669921875E-07;0,17584228515625;10;7504;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,17822265625;1842,63854934778;3,38897705078125E-07;0,178314208984375;10;7505;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,1806640625;1842,88269034717;3,41033935546875E-07;0,180633544921875;10;7506;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,18310546875;1843,12683134655;3,4307861328125E-07;0,183135986328125;10;7507;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,185546875;1843,37097234594;3,4515380859375E-07;0,185577392578125;10;7508;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,18798828125;1843,61511334532;3,4735107421875E-07;0,18798828125;10;7509;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,1904296875;1843,8592543447;3,49700927734375E-07;0,1904296875;10;7510;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,19287109375;1844,10339534409;3,51959228515625E-07;0,192840576171875;10;7511;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,1953125;1844,34753634347;3,5418701171875E-07;0,19537353515625;10;7512;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,19775390625;1844,59167734285;3,56719970703125E-07;0,19775390625;10;7513;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,2001953125;1844,83581834224;3,59161376953125E-07;0,200225830078125;10;7514;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,20263671875;1845,07995934162;3,6181640625E-07;0,202606201171875;10;7515;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,205078125;1845,324100341;3,6431884765625E-07;0,205108642578125;10;7516;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,20751953125;1845,56824134039;3,66973876953125E-07;0,20751953125;10;7517;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,2099609375;1845,81238233977;3,69659423828125E-07;0,2099609375;10;7518;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,21240234375;1846,05652333916;3,7249755859375E-07;0,212432861328125;10;7519;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,21484375;1846,30066433854;3,7548828125E-07;0,21484375;10;7520;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,21728515625;1846,54480533792;3,785400390625E-07;0,21722412109375;10;7521;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,2197265625;1846,78894633731;3,8153076171875E-07;0,219757080078125;10;7522;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,22216796875;1847,03308733669;3,8446044921875E-07;0,22216796875;10;7523;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,224609375;1847,27722833607;3,87664794921875E-07;0,224609375;10;7524;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,22705078125;1847,52136933546;3,9105224609375E-07;0,227081298828125;10;7525;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,2294921875;1847,76551033484;3,9434814453125E-07;0,229522705078125;10;7526;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,23193359375;1848,00965133422;3,9764404296875E-07;0,2320556640625;10;7527;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,234375;1848,25379233361;4,0106201171875E-07;0,234375;10;7528;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,23681640625;1848,49793333299;4,0460205078125E-07;0,236846923828125;10;7529;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,2392578125;1848,74207433238;4,083251953125E-07;0,23931884765625;10;7530;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,24169921875;1848,98621533176;4,1204833984375E-07;0,24176025390625;10;7531;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,244140625;1849,23035633114;4,15679931640625E-07;0,244171142578125;10;7532;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,24658203125;1849,47449733053;4,19464111328125E-07;0,246551513671875;10;7533;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,2490234375;1849,71863832991;4,2340087890625E-07;0,249053955078125;10;7534;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,25146484375;1849,96277932929;4,27520751953125E-07;0,251434326171875;10;7535;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,25390625;1850,20692032868;4,31549072265625E-07;0,253936767578125;10;7536;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,25634765625;1850,45106132806;4,35638427734375E-07;0,25634765625;10;7537;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,2587890625;1850,69520232744;4,3988037109375E-07;0,258819580078125;10;7538;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,26123046875;1850,93934332683;4,4415283203125E-07;0,261260986328125;10;7539;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,263671875;1851,18348432621;4,48577880859375E-07;0,263671875;10;7540;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,26611328125;1851,42762532559;4,52880859375E-07;0,266143798828125;10;7541;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,2685546875;1851,67176632498;4,5745849609375E-07;0,26861572265625;10;7542;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,27099609375;1851,91590732436;4,620361328125E-07;0,271026611328125;10;7543;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,2734375;1852,16004832375;4,669189453125E-07;0,273468017578125;10;7544;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,27587890625;1852,40418932313;4,718017578125E-07;0,275909423828125;10;7545;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,2783203125;1852,64833032251;4,7698974609375E-07;0,278350830078125;10;7546;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,28076171875;1852,8924713219;4,8187255859375E-07;0,280792236328125;10;7547;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,283203125;1853,13661232128;4,87060546875E-07;0,283233642578125;10;7548;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,28564453125;1853,38075332066;4,9224853515625E-07;0,285675048828125;10;7549;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,2880859375;1853,62489432005;4,9774169921875E-07;0,28814697265625;10;7550;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,29052734375;1853,86903531943;5,0323486328125E-07;0,29052734375;10;7551;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,29296875;1854,11317631881;5,0872802734375E-07;0,292938232421875;10;7552;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,29541015625;1854,3573173182;5,145263671875E-07;0,295379638671875;10;7553;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,2978515625;1854,60145831758;5,2032470703125E-07;0,2978515625;10;7554;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,30029296875;1854,84559931697;5,2642822265625E-07;0,300323486328125;10;7555;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,302734375;1855,08974031635;5,322265625E-07;0,302703857421875;10;7556;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,30517578125;1855,33388131573;5,3863525390625E-07;0,305206298828125;10;7557;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,3076171875;1855,57802231512;5,4473876953125E-07;0,30755615234375;10;7558;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,31005859375;1855,8221633145;5,511474609375E-07;0,310150146484375;10;7559;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,3125;1856,06630431388;5,57861328125E-07;0,312530517578125;10;7560;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
0,31494140625;1856,31044531327;5,6488037109375E-07;0,31494140625;10;7561;3,98121684789658E-05;-8,28728899359703E-06;1 µA;
